Line,XCo_m,YCo_m
9280,814013.688,2005505.23
9280,814013.934,2005499.275
9280,814014.18,2005493.32
9280,814014.46,2005487.383
9280,814014.74,2005481.446
9280,814015.02,2005475.509
9280,814015.3,2005469.572
9280,814015.58,2005463.635
9280,814015.86,2005457.698
9280,814016.14,2005451.761
9280,814016.42,2005445.824
9280,814016.7,2005439.887
9280,814016.98,2005433.95
9280,814017.292,2005428.031
9280,814017.604,2005422.112
9280,814017.916,2005416.193
9280,814018.228,2005410.274
9280,814018.54,2005404.355
9280,814018.852,2005398.436
9280,814019.164,2005392.517
9280,814019.476,2005386.598
9280,814019.788,2005380.679
9280,814020.1,2005374.76
9280,814020.438,2005368.861
9280,814020.776,2005362.962
9280,814021.114,2005357.063
9280,814021.452,2005351.164
9280,814021.79,2005345.265
9280,814022.128,2005339.366
9280,814022.466,2005333.467
9280,814022.804,2005327.568
9280,814023.142,2005321.669
9280,814023.48,2005315.77
9280,814023.825,2005309.891
9280,814024.17,2005304.012
9280,814024.515,2005298.133
9280,814024.86,2005292.254
9280,814025.205,2005286.375
9280,814025.55,2005280.496
9280,814025.895,2005274.617
9280,814026.24,2005268.738
9280,814026.585,2005262.859
9280,814026.93,2005256.98
9280,814027.282,2005251.129
9280,814027.634,2005245.278
9280,814027.986,2005239.427
9280,814028.338,2005233.576
9280,814028.69,2005227.725
9280,814029.042,2005221.874
9280,814029.394,2005216.023
9280,814029.746,2005210.172
9280,814030.098,2005204.321
9280,814030.45,2005198.47
9280,814030.786,2005192.647
9280,814031.122,2005186.824
9280,814031.458,2005181.001
9280,814031.794,2005175.178
9280,814032.13,2005169.355
9280,814032.466,2005163.532
9280,814032.802,2005157.709
9280,814033.138,2005151.886
9280,814033.474,2005146.063
9280,814033.81,2005140.24
9280,814034.11,2005134.443
9280,814034.41,2005128.646
9280,814034.71,2005122.849
9280,814035.01,2005117.052
9280,814035.31,2005111.255
9280,814035.61,2005105.458
9280,814035.91,2005099.661
9280,814036.21,2005093.864
9280,814036.51,2005088.067
9280,814036.81,2005082.27
9280,814037.092,2005076.499
9280,814037.374,2005070.728
9280,814037.656,2005064.957
9280,814037.938,2005059.186
9280,814038.22,2005053.415
9280,814038.502,2005047.644
9280,814038.784,2005041.873
9280,814039.066,2005036.102
9280,814039.348,2005030.331
9280,814039.63,2005024.56
9280,814039.898,2005018.81
9280,814040.166,2005013.06
9280,814040.434,2005007.31
9280,814040.702,2005001.56
9280,814040.97,2004995.81
9280,814041.238,2004990.06
9280,814041.506,2004984.31
9280,814041.774,2004978.56
9280,814042.042,2004972.81
9280,814042.31,2004967.06
9280,814042.551,2004961.327
9280,814042.792,2004955.594
9280,814043.033,2004949.861
9280,814043.274,2004944.128
9280,814043.515,2004938.395
9280,814043.756,2004932.662
9280,814043.997,2004926.929
9280,814044.238,2004921.196
9280,814044.479,2004915.463
9280,814044.72,2004909.73
9280,814044.946,2004904.008
9280,814045.172,2004898.286
9280,814045.398,2004892.564
9280,814045.624,2004886.842
9280,814045.85,2004881.12
9280,814046.076,2004875.398
9280,814046.302,2004869.676
9280,814046.528,2004863.954
9280,814046.754,2004858.232
9280,814046.98,2004852.51
9280,814047.172,2004846.792
9280,814047.364,2004841.074
9280,814047.556,2004835.356
9280,814047.748,2004829.638
9280,814047.94,2004823.92
9280,814048.132,2004818.202
9280,814048.324,2004812.484
9280,814048.516,2004806.766
9280,814048.708,2004801.048
9280,814048.9,2004795.33
9280,814049.048,2004789.608
9280,814049.196,2004783.886
9280,814049.344,2004778.164
9280,814049.492,2004772.442
9280,814049.64,2004766.72
9280,814049.788,2004760.998
9280,814049.936,2004755.276
9280,814050.084,2004749.554
9280,814050.232,2004743.832
9280,814050.38,2004738.11
9280,814050.486,2004732.382
9280,814050.592,2004726.654
9280,814050.698,2004720.926
9280,814050.804,2004715.198
9280,814050.91,2004709.47
9280,814051.016,2004703.742
9280,814051.122,2004698.014
9280,814051.228,2004692.286
9280,814051.334,2004686.558
9280,814051.44,2004680.83
9280,814051.486,2004675.095
9280,814051.532,2004669.36
9280,814051.578,2004663.625
9280,814051.624,2004657.89
9280,814051.67,2004652.155
9280,814051.716,2004646.42
9280,814051.762,2004640.685
9280,814051.808,2004634.95
9280,814051.854,2004629.215
9280,814051.9,2004623.48
9280,814051.919,2004617.737
9280,814051.938,2004611.994
9280,814051.957,2004606.251
9280,814051.976,2004600.508
9280,814051.995,2004594.765
9280,814052.014,2004589.022
9280,814052.033,2004583.279
9280,814052.052,2004577.536
9280,814052.071,2004571.793
9280,814052.09,2004566.05
9280,814052.11,2004560.298
9280,814052.13,2004554.546
9280,814052.15,2004548.794
9280,814052.17,2004543.042
9280,814052.19,2004537.29
9280,814052.21,2004531.538
9280,814052.23,2004525.786
9280,814052.25,2004520.034
9280,814052.27,2004514.282
9280,814052.29,2004508.53
9280,814052.309,2004502.767
9280,814052.328,2004497.004
9280,814052.347,2004491.241
9280,814052.366,2004485.478
9280,814052.385,2004479.715
9280,814052.404,2004473.952
9280,814052.423,2004468.189
9280,814052.442,2004462.426
9280,814052.461,2004456.663
9280,814052.48,2004450.9
9280,814052.49,2004445.13
9280,814052.5,2004439.36
9280,814052.51,2004433.59
9280,814052.52,2004427.82
9280,814052.53,2004422.05
9280,814052.54,2004416.28
9280,814052.55,2004410.51
9280,814052.56,2004404.74
9280,814052.57,2004398.97
9280,814052.58,2004393.2
9280,814052.578,2004387.421
9280,814052.576,2004381.642
9280,814052.574,2004375.863
9280,814052.572,2004370.084
9280,814052.57,2004364.305
9280,814052.568,2004358.526
9280,814052.566,2004352.747
9280,814052.564,2004346.968
9280,814052.562,2004341.189
9280,814052.56,2004335.41
9280,814052.536,2004329.624
9280,814052.512,2004323.838
9280,814052.488,2004318.052
9280,814052.464,2004312.266
9280,814052.44,2004306.48
9280,814052.416,2004300.694
9280,814052.392,2004294.908
9280,814052.368,2004289.122
9280,814052.344,2004283.336
9280,814052.32,2004277.55
9280,814052.263,2004271.753
9280,814052.206,2004265.956
9280,814052.149,2004260.159
9280,814052.092,2004254.362
9280,814052.035,2004248.565
9280,814051.978,2004242.768
9280,814051.921,2004236.971
9280,814051.864,2004231.174
9280,814051.807,2004225.377
9280,814051.75,2004219.58
9280,814051.659,2004213.771
9280,814051.568,2004207.962
9280,814051.477,2004202.153
9280,814051.386,2004196.344
9280,814051.295,2004190.535
9280,814051.204,2004184.726
9280,814051.113,2004178.917
9280,814051.022,2004173.108
9280,814050.931,2004167.299
9280,814050.84,2004161.49
9280,814050.712,2004155.673
9280,814050.584,2004149.856
9280,814050.456,2004144.039
9280,814050.328,2004138.222
9280,814050.2,2004132.405
9280,814050.072,2004126.588
9280,814049.944,2004120.771
9280,814049.816,2004114.954
9280,814049.688,2004109.137
9280,814049.56,2004103.32
9280,814049.388,2004097.499
9280,814049.216,2004091.678
9280,814049.044,2004085.857
9280,814048.872,2004080.036
9280,814048.7,2004074.215
9280,814048.528,2004068.394
9280,814048.356,2004062.573
9280,814048.184,2004056.752
9280,814048.012,2004050.931
9280,814047.84,2004045.11
9280,814047.641,2004039.29
9280,814047.442,2004033.47
9280,814047.243,2004027.65
9280,814047.044,2004021.83
9280,814046.845,2004016.01
9280,814046.646,2004010.19
9280,814046.447,2004004.37
9280,814046.248,2003998.55
9280,814046.049,2003992.73
9280,814045.85,2003986.91
9280,814045.652,2003981.101
9280,814045.454,2003975.292
9280,814045.256,2003969.483
9280,814045.058,2003963.674
9280,814044.86,2003957.865
9280,814044.662,2003952.056
9280,814044.464,2003946.247
9280,814044.266,2003940.438
9280,814044.068,2003934.629
9280,814043.87,2003928.82
9280,814043.677,2003923.035
9280,814043.484,2003917.25
9280,814043.291,2003911.465
9280,814043.098,2003905.68
9280,814042.905,2003899.895
9280,814042.712,2003894.11
9280,814042.519,2003888.325
9280,814042.326,2003882.54
9280,814042.133,2003876.755
9280,814041.94,2003870.97
9280,814041.746,2003865.208
9280,814041.552,2003859.446
9280,814041.358,2003853.684
9280,814041.164,2003847.922
9280,814040.97,2003842.16
9280,814040.776,2003836.398
9280,814040.582,2003830.636
9280,814040.388,2003824.874
9280,814040.194,2003819.112
9280,814040,2003813.35
9280,814039.809,2003807.607
9280,814039.618,2003801.864
9280,814039.427,2003796.121
9280,814039.236,2003790.378
9280,814039.045,2003784.635
9280,814038.854,2003778.892
9280,814038.663,2003773.149
9280,814038.472,2003767.406
9280,814038.281,2003761.663
9280,814038.09,2003755.92
9280,814037.903,2003750.195
9280,814037.716,2003744.47
9280,814037.529,2003738.745
9280,814037.342,2003733.02
9280,814037.155,2003727.295
9280,814036.968,2003721.57
9280,814036.781,2003715.845
9280,814036.594,2003710.12
9280,814036.407,2003704.395
9280,814036.22,2003698.67
9280,814036.031,2003692.96
9280,814035.842,2003687.25
9280,814035.653,2003681.54
9280,814035.464,2003675.83
9280,814035.275,2003670.12
9280,814035.086,2003664.41
9280,814034.897,2003658.7
9280,814034.708,2003652.99
9280,814034.519,2003647.28
9280,814034.33,2003641.57
9280,814034.162,2003635.868
9280,814033.994,2003630.166
9280,814033.826,2003624.464
9280,814033.658,2003618.762
9280,814033.49,2003613.06
9280,814033.322,2003607.358
9280,814033.154,2003601.656
9280,814032.986,2003595.954
9280,814032.818,2003590.252
9280,814032.65,2003584.55
9280,814032.513,2003578.847
9280,814032.376,2003573.144
9280,814032.239,2003567.441
9280,814032.102,2003561.738
9280,814031.965,2003556.035
9280,814031.828,2003550.332
9280,814031.691,2003544.629
9280,814031.554,2003538.926
9280,814031.417,2003533.223
9280,814031.28,2003527.52
9280,814031.187,2003521.814
9280,814031.094,2003516.108
9280,814031.001,2003510.402
9280,814030.908,2003504.696
9280,814030.815,2003498.99
9280,814030.722,2003493.284
9280,814030.629,2003487.578
9280,814030.536,2003481.872
9280,814030.443,2003476.166
9280,814030.35,2003470.46
9280,814030.297,2003464.748
9280,814030.244,2003459.036
9280,814030.191,2003453.324
9280,814030.138,2003447.612
9280,814030.085,2003441.9
9280,814030.032,2003436.188
9280,814029.979,2003430.476
9280,814029.926,2003424.764
9280,814029.873,2003419.052
9280,814029.82,2003413.34
9280,814029.788,2003407.617
9280,814029.756,2003401.894
9280,814029.724,2003396.171
9280,814029.692,2003390.448
9280,814029.66,2003384.725
9280,814029.628,2003379.002
9280,814029.596,2003373.279
9280,814029.564,2003367.556
9280,814029.532,2003361.833
9280,814029.5,2003356.11
9280,814029.476,2003350.377
9280,814029.452,2003344.644
9280,814029.428,2003338.911
9280,814029.404,2003333.178
9280,814029.38,2003327.445
9280,814029.356,2003321.712
9280,814029.332,2003315.979
9280,814029.308,2003310.246
9280,814029.284,2003304.513
9280,814029.26,2003298.78
9280,814029.243,2003293.039
9280,814029.226,2003287.298
9280,814029.209,2003281.557
9280,814029.192,2003275.816
9280,814029.175,2003270.075
9280,814029.158,2003264.334
9280,814029.141,2003258.593
9280,814029.124,2003252.852
9280,814029.107,2003247.111
9280,814029.09,2003241.37
9280,814029.067,2003235.625
9280,814029.044,2003229.88
9280,814029.021,2003224.135
9280,814028.998,2003218.39
9280,814028.975,2003212.645
9280,814028.952,2003206.9
9280,814028.929,2003201.155
9280,814028.906,2003195.41
9280,814028.883,2003189.665
9280,814028.86,2003183.92
9280,814028.843,2003178.174
9280,814028.826,2003172.428
9280,814028.809,2003166.682
9280,814028.792,2003160.936
9280,814028.775,2003155.19
9280,814028.758,2003149.444
9280,814028.741,2003143.698
9280,814028.724,2003137.952
9280,814028.707,2003132.206
9280,814028.69,2003126.46
9280,814028.696,2003120.715
9280,814028.702,2003114.97
9280,814028.708,2003109.225
9280,814028.714,2003103.48
9280,814028.72,2003097.735
9280,814028.726,2003091.99
9280,814028.732,2003086.245
9280,814028.738,2003080.5
9280,814028.744,2003074.755
9280,814028.75,2003069.01
9280,814028.779,2003063.269
9280,814028.808,2003057.528
9280,814028.837,2003051.787
9280,814028.866,2003046.046
9280,814028.895,2003040.305
9280,814028.924,2003034.564
9280,814028.953,2003028.823
9280,814028.982,2003023.082
9280,814029.011,2003017.341
9280,814029.04,2003011.6
9280,814029.083,2003005.867
9280,814029.126,2003000.134
9280,814029.169,2002994.401
9280,814029.212,2002988.668
9280,814029.255,2002982.935
9280,814029.298,2002977.202
9280,814029.341,2002971.469
9280,814029.384,2002965.736
9280,814029.427,2002960.003
9280,814029.47,2002954.27
9280,814029.51,2002948.549
9280,814029.55,2002942.828
9280,814029.59,2002937.107
9280,814029.63,2002931.386
9280,814029.67,2002925.665
9280,814029.71,2002919.944
9280,814029.75,2002914.223
9280,814029.79,2002908.502
9280,814029.83,2002902.781
9280,814029.87,2002897.06
9280,814029.904,2002891.349
9280,814029.938,2002885.638
9280,814029.972,2002879.927
9280,814030.006,2002874.216
9280,814030.04,2002868.505
9280,814030.074,2002862.794
9280,814030.108,2002857.083
9280,814030.142,2002851.372
9280,814030.176,2002845.661
9280,814030.21,2002839.95
9280,814030.244,2002834.248
9280,814030.278,2002828.546
9280,814030.312,2002822.844
9280,814030.346,2002817.142
9280,814030.38,2002811.44
9280,814030.414,2002805.738
9280,814030.448,2002800.036
9280,814030.482,2002794.334
9280,814030.516,2002788.632
9280,814030.55,2002782.93
9280,814030.598,2002777.237
9280,814030.646,2002771.544
9280,814030.694,2002765.851
9280,814030.742,2002760.158
9280,814030.79,2002754.465
9280,814030.838,2002748.772
9280,814030.886,2002743.079
9280,814030.934,2002737.386
9280,814030.982,2002731.693
9280,814031.03,2002726
9280,814031.086,2002720.314
9280,814031.142,2002714.628
9280,814031.198,2002708.942
9280,814031.254,2002703.256
9280,814031.31,2002697.57
9280,814031.366,2002691.884
9280,814031.422,2002686.198
9280,814031.478,2002680.512
9280,814031.534,2002674.826
9280,814031.59,2002669.14
9280,814031.658,2002663.461
9280,814031.726,2002657.782
9280,814031.794,2002652.103
9280,814031.862,2002646.424
9280,814031.93,2002640.745
9280,814031.998,2002635.066
9280,814032.066,2002629.387
9280,814032.134,2002623.708
9280,814032.202,2002618.029
9280,814032.27,2002612.35
9280,814032.356,2002606.682
9280,814032.442,2002601.014
9280,814032.528,2002595.346
9280,814032.614,2002589.678
9280,814032.7,2002584.01
9280,814032.786,2002578.342
9280,814032.872,2002572.674
9280,814032.958,2002567.006
9280,814033.044,2002561.338
9280,814033.13,2002555.67
9280,814033.212,2002550.018
9280,814033.294,2002544.366
9280,814033.376,2002538.714
9280,814033.458,2002533.062
9280,814033.54,2002527.41
9280,814033.622,2002521.758
9280,814033.704,2002516.106
9280,814033.786,2002510.454
9280,814033.868,2002504.802
9280,814033.95,2002499.15
9280,814034.026,2002493.514
9280,814034.102,2002487.878
9280,814034.178,2002482.242
9280,814034.254,2002476.606
9280,814034.33,2002470.97
9280,814034.406,2002465.334
9280,814034.482,2002459.698
9280,814034.558,2002454.062
9280,814034.634,2002448.426
9280,814034.71,2002442.79
9280,814034.76,2002437.166
9280,814034.81,2002431.542
9280,814034.86,2002425.918
9280,814034.91,2002420.294
9280,814034.96,2002414.67
9280,814035.01,2002409.046
9280,814035.06,2002403.422
9280,814035.11,2002397.798
9280,814035.16,2002392.174
9280,814035.21,2002386.55
9280,814035.237,2002380.933
9280,814035.264,2002375.316
9280,814035.291,2002369.699
9280,814035.318,2002364.082
9280,814035.345,2002358.465
9280,814035.372,2002352.848
9280,814035.399,2002347.231
9280,814035.426,2002341.614
9280,814035.453,2002335.997
9280,814035.48,2002330.38
9280,814035.494,2002324.764
9280,814035.508,2002319.148
9280,814035.522,2002313.532
9280,814035.536,2002307.916
9280,814035.55,2002302.3
9280,814035.564,2002296.684
9280,814035.578,2002291.068
9280,814035.592,2002285.452
9280,814035.606,2002279.836
9280,814035.62,2002274.22
9280,814035.625,2002268.611
9280,814035.63,2002263.002
9280,814035.635,2002257.393
9280,814035.64,2002251.784
9280,814035.645,2002246.175
9280,814035.65,2002240.566
9280,814035.655,2002234.957
9280,814035.66,2002229.348
9280,814035.665,2002223.739
9280,814035.67,2002218.13
9280,814035.678,2002212.53
9280,814035.686,2002206.93
9280,814035.694,2002201.33
9280,814035.702,2002195.73
9280,814035.71,2002190.13
9280,814035.718,2002184.53
9280,814035.726,2002178.93
9280,814035.734,2002173.33
9280,814035.742,2002167.73
9280,814035.75,2002162.13
9280,814035.759,2002156.538
9280,814035.768,2002150.946
9280,814035.777,2002145.354
9280,814035.786,2002139.762
9280,814035.795,2002134.17
9280,814035.804,2002128.578
9280,814035.813,2002122.986
9280,814035.822,2002117.394
9280,814035.831,2002111.802
9280,814035.84,2002106.21
9280,814035.833,2002100.619
9280,814035.826,2002095.028
9280,814035.819,2002089.437
9280,814035.812,2002083.846
9280,814035.805,2002078.255
9280,814035.798,2002072.664
9280,814035.791,2002067.073
9280,814035.784,2002061.482
9280,814035.777,2002055.891
9280,814035.77,2002050.3
9280,814035.732,2002044.698
9280,814035.694,2002039.096
9280,814035.656,2002033.494
9280,814035.618,2002027.892
9280,814035.58,2002022.29
9280,814035.542,2002016.688
9280,814035.504,2002011.086
9280,814035.466,2002005.484
9280,814035.428,2001999.882
9280,814035.39,2001994.28
9280,814035.316,2001988.658
9280,814035.242,2001983.036
9280,814035.168,2001977.414
9280,814035.094,2001971.792
9280,814035.02,2001966.17
9280,814034.946,2001960.548
9280,814034.872,2001954.926
9280,814034.798,2001949.304
9280,814034.724,2001943.682
9280,814034.65,2001938.06
9280,814034.545,2001932.419
9280,814034.44,2001926.778
9280,814034.335,2001921.137
9280,814034.23,2001915.496
9280,814034.125,2001909.855
9280,814034.02,2001904.214
9280,814033.915,2001898.573
9280,814033.81,2001892.932
9280,814033.705,2001887.291
9280,814033.6,2001881.65
9280,814033.488,2001875.992
9280,814033.376,2001870.334
9280,814033.264,2001864.676
9280,814033.152,2001859.018
9280,814033.04,2001853.36
9280,814032.928,2001847.702
9280,814032.816,2001842.044
9280,814032.704,2001836.386
9280,814032.592,2001830.728
9280,814032.48,2001825.07
